name,glrm_rp,glrm_sre,glrm_lre,glrm_gln,glrm_rln,glrm_lgre,glrm_hgre,glrm_srlge,glrm_srhge,glrm_lrlge,glrm_lrhge,class
RT19_2.jpg,0.003265380859375,2150514083.882931,337.2943925233645,1595378.3271028036,10743438.23364486,887852.59166935,85239.1308411215,2150700935.01193,591434597922.1089,327105.3783748089,100744.21028037384,madeira
RT19_24.jpg,0.0015106201171875,5777171790.408293,145.8080808080808,3833574.5656565656,33541927.555555556,14040411.169939565,188911.38383838383,5777474747.954859,1628833759771634,303031.0166846034,46710.22222222222,madeira
RT19_32.jpg,0.0026397705078125,2841445157.8421984,300.52601156069363,1866284.8323699422,14779621.976878613,4682084.690301595,106563.16184971099,2842890174.1581645,777651524056.9581,2485553.1993310614,98474.42196531792,madeira
RT19_36.jpg,0.00372314453125,1885327924.5584962,348.6516393442623,1509511.1393442622,9378281.737704918,1803281.5797229738,75935.55327868853,1885491803.833328,528280344038.19476,286893.27992558305,93717.53278688525,madeira
RT19_29.jpg,0.0032501220703125,2084131523.8658261,408.24413145539904,1771070.338028169,10184435.004694836,4600942.5569671765,88599.86854460093,2085680752.0482605,595598376680.6951,3802829.0399817885,122192.54460093897,madeira
RT19_26.jpg,0.00146484375,5970833408.039264,148.33333333333334,3918975875,34730037.104166664,3750004.4781697574,196513.47916666666,5970833333.648594,1703933043488285,0.5645303412696209,46539.447916666664,madeira
RT19_7.jpg,0.0029754638671875,2362871866.485093,354.9230769230769,1854289.5692307693,11818000.36923077,2307695.2070347657,99231.20512820513,2363282051.92526,685065098681.0223,717953.2454356628,114918.78974358975,madeira
RT19_11.jpg,0.0013885498046875,6252527553.483134,180.85714285714286,4474188.087912088,36135069.62637363,7912093.518545908,213879.7142857143,6252637362.946517,1835704421283862,109890.7303406412,58808.42857142857,madeira
RT19_8.jpg,0.002777099609375,2547087985.316773,485.6208791208791,2438425.6263736263,12716056.065934066,659342.6411652135,111697.77472527472,2547087912.416059,769017276438.1747,1.7743824204074248,172890.32967032967,madeira
RT19_18.jpg,0.0029144287109375,2475183315.366439,348.0680628272251,1821497.9267015706,12553131.811518325,2198955.8371245707,101233.78534031413,2475654450.852226,710767979530.8414,628276.2332825321,115697.79581151833,madeira
RT19_12.jpg,0.0016326904296875,5258598203.914218,173.65420560747663,3394994.7102803737,30123406.01869159,2616825.987191621,177196.39252336448,5258598131.131878,1508773760376.8843,0.6363259503610444,53964.91588785047,madeira
RT19_23.jpg,0.0023193359375,3221447449.725703,354.99342105263156,2710397.3815789474,16706079.289473685,2631582.0894569675,124363.82236842105,3221644737.308743,910136471787.3168,197369.93519337568,115033.06578947368,madeira
RT19_35.jpg,0.0034027099609375,2060448492.8737009,329.72645739910314,1426065.8295964126,10275109.30044843,2825115.1690107556,81200.7937219731,2061165920.0056639,562542483909.7731,1121080.606995693,96175.15695067265,madeira
RT19_3.jpg,0.003173828125,2181442377.0029926,357.21153846153845,1898676.1442307692,10828224.76923077,817309.8469972659,83851.88461538461,2181586538.9203777,575966989871545,144233.21769337065,97516.51923076923,madeira
RT19_1.jpg,0.0030975341796875,2281822727.8420277,346.4433497536946,1791878.9950738917,11436324.93596059,1034485.2415893697,90866.97536945813,2281871921.6913395,632765487446.1914,49264.0240239599,105841.33990147783,madeira
RT19_37.jpg,0.002532958984375,2889337426.468072,381.7048192771084,2403046.108433735,14773215.313253012,2349400.7536689807,110292.44578313253,2889518072.7747264,791049540355.6364,180724.628828706,119546.80120481928,madeira
RT19_40.jpg,0.00146484375,5932604244.060703,161.40625,4218143625,34329136.270833336,2187504.710696379,192786.76041666666,5932604167.033633,1660352939719.5156,0.6784581442771085,49198.145833333336,madeira
RT19_17.jpg,0.0028076171875,2459402252.012895,403.0978260869565,2240225.9565217393,12174946.630434783,2173915.724922014,100066.32608695653,2459945652.7658367,683013337513.9508,1141307.5108861271,119562.50543478261,madeira
RT19_14.jpg,0.00164794921875,5148148223.469417,204.19444444444446,3560864.4444444445,29194716.111111112,3425929.366171533,182961.46296296295,5148148148.421527,1536156783183219,0.6966757551158271,66114.23148148147,madeira
RT19_33.jpg,0.001922607421875,4362460387.182718,177.6984126984127,2700039.5714285714,24551113.666666668,4682544.384372901,142278.55555555556,4362460318.159315,1171761845885.0083,1.5189495435611085,56489.642857142855,madeira
RT19_19.jpg,0.00189208984375,4385161363.956236,199.69354838709677,3007408.8225806453,24471215.14516129,6209682.110998546,152760.73387096773,4385403226.431381,1243309297119.9392,483872.3595720889,66458.91935483871,madeira
RT19_16.jpg,0.00360107421875,1952033957.0636938,315.4406779661017,1518577.1610169492,9751111.43220339,4745765.319034885,81011.10169491525,1954915254.7932198,563373619177814,68008482.0123093,89263.02966101695,madeira
RT19_5.jpg,0.0019683837890625,4047364422.8986163,254.7674418604651,3007330.4496124033,21933805.2248062,3953492.9512251113,144424.71317829457,4047441861.2506695,1132916536024.1182,77521.20549800294,79267.35658914728,madeira
RT19_28.jpg,0.0015106201171875,5708787955.917614,184.55555555555554,3893041.292929293,32816175.09090909,9696974.270398967,204789.60606060605,5708787879.065277,1736750632097.4731,0.5806673876515962,65709.50505050505,madeira
RT19_6.jpg,0.0026702880859375,2655542932.322129,476.34285714285716,2298433.5542857144,13262296.16,1257144.9004017354,114144.85714285714,2655600000.3348293,781954424168.3932,57144.44345102395,171000.61142857143,madeira
RT19_20.jpg,0.00238037109375,3128205205.7956824,409.10897435897436,2538367.5256410255,16137169.346153846,2243592.2112913015,126440.66666666667,3128269231.0956554,912143165848.1543,64103.91336411966,147823.04487179487,madeira
RT19_15.jpg,0.003387451171875,2066261323.9369059,349.9054054054054,1623762.6486486488,10289524.261261262,4459462.571150077,86557.15315315315,2067792793.498442,598315108784.6064,4099106.99754134,111059.99549549549,madeira
RT19_9.jpg,0.0024566650390625,3034844798.7829337,321.8633540372671,2392458.5217391304,15744070.534161491,1677021.3972544349,111191.64596273292,3034968944.576699,817514680343.0017,124225.07342416527,96685.83850931677,madeira
RT19_22.jpg,0.0032806396484375,2212697734.2045856,338.2325581395349,1738974.9023255813,11240055.795348838,2604654.5048313807,88736.78139534884,2213023256.4653287,636464669104.8746,465123.4623246888,95261.50697674419,madeira
RT19_13.jpg,0.001708984375,5020892928.174308,153.08035714285714,3253579.2678571427,28764728125,2321432.9516623453,160642.6517857143,5020892857.535626,1366588948955.8496,0.7213444113149209,45218875,madeira
RT19_34.jpg,0.002349853515625,3156168911.775242,362.2987012987013,2763102.8311688313,16269934.57142857,1818184.440125999,126785.56493506493,3156168831.5321913,917469375912.5454,1.3037390062648497,121121.45454545454,madeira
RT19_27.jpg,0.00164794921875,5271574142.59134,146.03703703703704,3326152.222222222,30489053.814814813,3333338.091663012,177638.2685185185,5271574074.459512,1523002891900.2595,0.6454687873525579,48731.12037037037,madeira
RT19_38.jpg,0.0015411376953125,5671782249.660479,140.7128712871287,3674724.198019802,32977148.07920792,15643571.865913441,176539.8712871287,5672178218.459333,1526598733579.4478,396040.4865085621,42463.039603960395,madeira
RT3_4.jpg,0.0017547607421875,5172608743.95196,73.66956521739131,1962471.7913043478,31026067.669565216,10782617.891827866,139254.7652173913,5172869565.803461,1259136099182725,260870.42676097184,18831.02608695652,rochas
RT3_20.jpg,0.00213623046875,4093357194.706602,96.81428571428572,1685673.1,23813550.557142857,1142861.7372270657,130262.67142857143,4093357143.3518214,1128861943779.0613,0.8002589836538264,29903.55,rochas
RT3_8.jpg,0.00152587890625,6068600045.585828,61.94,2243059.16,37028756.4,7600008.994081215,156134.03,6068600000.296923,1435519111824.7954,0.38366442771789117,16037.29,rochas
RT3_38.jpg,0.00262451171875,3223430282.485007,124.1686046511628,1415771.6860465116,18273863.953488372,988375.2207433577,118975.94186046511,3223430232.9588857,1001171992470843,1.029168687702343,47864.5523255814,rochas
RT3_9.jpg,0.0016021728515625,5703714335.331277,72.96190476190476,2146846.3047619048,34406775.92380952,8857151.208130203,159085.19047619047,5703714286.104151,1445694489549.4873,0.5167570366979235,19928.52380952381,rochas
RT3_14.jpg,0.0020751953125,4240000051.732957,90.8970588235294,1673728.2352941176,24794951.088235293,1029416.7893887182,131416.57352941178,4240000000.427364,1148549794124124,0.7037202331516303,26480.941176470587,rochas
RT3_36.jpg,0.0022735595703125,3796510119.430556,103.97315436241611,1664317.3422818792,21860102.20134228,1879198.3076546087,126702.8389261745,3796510067.478892,1083311492386.5529,0.8163327074039332,32327.46979865772,rochas
RT3_13.jpg,0.0016326904296875,5650000044.450538,61.08411214953271,1946431.1214953272,34360968.87850467,15700945.399684474,155894.81308411216,5650000000.465994,1429027862566.8967,0.6056564752657023,17007.093457943924,rochas
RT3_33.jpg,0.0020751953125,4174264762.0447297,108.69117647058823,1826046.705882353,24101374.94117647,2573533.7620298243,130071.52205882352,4174485294.5092964,1117653398138.4238,441177.14687375264,32068.617647058825,rochas
RT3_31.jpg,0.002105712890625,4061087016.0272827,119.5,1855061.391304348,23219086.72463768,797105.5830520256,128712.92028985507,4061086956.9788465,1096208712119.3782,0.9146779696202787,33632.57246376811,rochas
RT3_30.jpg,0.0023040771484375,3696821246.790211,119.35099337748345,1485118.8609271522,21060433.006622516,1655632.8025910142,128722.67549668874,3696821192.462762,1087738427378.8539,0.8038920281164684,38856.68874172185,rochas
RT3_27.jpg,0.0023040771484375,3649337806.8699427,129.18543046357615,1364314.701986755,20594034.13245033,5496695.611958017,122072.39735099337,3649668875.444679,1033234055787.4437,529806.1986817492,33835.25165562914,rochas
RT3_32.jpg,0.00244140625,3445375055.3291626,123.15,1610104.4875,19452076.2375,1500003.3963551144,116941.5,3445500000.457902,984229078208.4434,125001.09778095288,35377.1875,rochas
RT3_24.jpg,0.002655029296875,3172873613.7258,112.8735632183908,1239922.896551724,17932901.40229885,1781613.3269681714,113307.2816091954,3172873563.8622513,955320302463.4143,1.6117225828989994,34507.0,rochas
RT3_22.jpg,0.0021820068359375,3933986070.547698,110.92307692307692,1771523.6643356644,22562115.496503495,699304.3689486473,126670.82517482518,3933986014.3924704,1082711064896.2177,0.7700276797402296,32038.93006993007,rochas
RT3_7.jpg,0.0017852783203125,5093675260.333953,70.47008547008546,1934028.2905982905,30600151.230769232,11282059.484965984,140573.452991453,5093846154.371023,1272823089101.4258,170940.91470380727,18610.222222222223,rochas
RT3_15.jpg,0.001922607421875,4612777830.394328,90.68253968253968,1703892.3333333333,27140873.523809522,1587307.9253775063,140458.5158730159,4612777778.328087,1236896760894.2903,0.8685222758577736,26639.76984126984,rochas
RT3_35.jpg,0.002105712890625,4168623239.552339,96.05072463768116,1681575.7681159421,24321993.710144926,4057976.2444673805,129640.6884057971,4168623188.873888,1132112985444.0063,0.9494739667826154,27512.86231884058,rochas
RT3_17.jpg,0.0018768310546875,4746016312.3789215,89.82926829268293,2019178.1788617887,28023893.05691057,569110.6197943229,135230.0487804878,4746016260.5145035,1195601883858873,0.5432231184912775,24933.861788617887,rochas
RT3_25.jpg,0.0023956298828125,3548726168.4646153,112.22292993630573,1394593.923566879,20198877.821656052,4203827.356427445,118069.02547770701,3548917198.364428,1007405556399.9043,191085.3503612313,30509.15923566879,rochas
RT3_10.jpg,0.0015869140625,5849038504.031762,58.61538461538461,1987701.2115384615,35761175.038461536,12500010.136876496,171035.60576923078,5849134615.727293,1576127897154973,96154.25475824585,17702.71153846154,rochas
RT3_23.jpg,0.002197265625,3935347276.433904,101.43055555555556,1726293.138888889,22700988.847222224,1458338.2716573055,119181.42361111111,3935486111.758497,1030493486383.9998,138890.2813344327,26742.86111111111,rochas
RT3_37.jpg,0.00225830078125,3861351400.6102,98.19594594594595,1344711.3513513512,22404972.513513513,3378383.425648416,137639.75675675675,3861351351.7794495,1189925016173.0813,0.9747639702624559,32576.108108108107,rochas
RT3_26.jpg,0.002227783203125,3836917864.337187,116.53424657534246,1456792.5479452056,21926037.534246575,2260279.351657043,123763.54794520549,3836986301.9685855,1057398303274.0492,68494.54751261974,31539.739726027397,rochas
RT3_12.jpg,0.001617431640625,5656132124.041398,71.62264150943396,2240724.603773585,34151076.943396226,5377365.200971968,166713.30188679244,5656132075.798933,1519167749446066,0.44014673113415076,20340.056603773584,rochas
RT3_28.jpg,0.0026092529296875,3242105313.1989684,113.21637426900585,1355448.3157894737,18375353.6374269,1929828.3355521427,111506.8538011696,3242222222.7963767,940899546853345,116961.98683228168,33935.16959064327,rochas
RT3_6.jpg,0.0018310546875,4899416718.008964,78875,1953955.25,29107272.933333334,5750007.7166951755,133284.00833333333,4899500000.598022,1190407346375.1294,83334.34079311282,19736.7,rochas
RT3_40.jpg,0.0022430419921875,3734625911.7554593,133.99319727891157,1515115.469387755,21022109.14285714,2585039.5062332693,116799.5306122449,3734693878.3984766,981031104371.5872,68029.62760372047,33830.60544217687,rochas
RT3_2.jpg,0.0018310546875,4983166710.899229,65.35,1788933.95,30023809.433333334,10666675.44134393,139694.95,4983583333.844992,1268054428529.2554,666667.332936566,17993.208333333332,rochas
RT3_16.jpg,0.001861572265625,4820327919.086089,79.36065573770492,1785238.524590164,28641213.24590164,1967219.5342524198,143879.4836065574,4820327869.257872,1275488129533.5225,0.6039153983143176,24024.286885245903,rochas
RT3_3.jpg,0.00177001953125,5177586250.427829,65.04310344827586,1811127.6551724137,31307371.913793102,14310354.343974888,143870.8103448276,5177931035.04458,1314539925257.3809,344828.4716017141,16887.560344827587,rochas
RT3_21.jpg,0.001861572265625,4705163993.610908,105.08196721311475,2127463.7377049183,27413600.262295082,819676.9516675404,140871.19672131148,4705163934.885352,1224649360523363,0.7751452027167716,29449.27868852459,rochas
RT3_29.jpg,0.0025482177734375,3306227597.2606654,119.46706586826348,1431135.0179640718,18683686.862275448,1317368.7262909692,114013.77844311377,3306227545.346009,956502769971.7307,1.2041606481263685,35888.63473053892,rochas
RT3_1.jpg,0.0015411376953125,5970594107.57781,68.55445544554455,2243645.306930693,36229882.53465346,7821791.616537983,158722.89108910892,5970693069.630361,1450854468122.5496,99010.32656301267,17980.68316831683,rochas
RT3_11.jpg,0.0016937255859375,5420720765.476095,65.54054054054055,2088900.5585585586,32830039.009009007,6576583.795364879,156045.12612612612,5420810811.123102,1424356499016179,90090.50147314357,18802.945945945947,rochas
RT3_18.jpg,0.0018463134765625,4808595095.871567,91.86776859504133,2053981.305785124,28320303.834710743,991740.4920984426,139804.93388429753,4808595041.683195,1227209602032.1404,0.5560421592351782,26407.471074380166,rochas
RT3_19.jpg,0.001922607421875,4559285771.135482,102.3015873015873,2084975.9682539683,26576942.07936508,238099.41352974248,136849.61904761905,4559285714.639724,1189027714206.9956,0.6170139558773007,29390.18253968254,rochas
RT3_39.jpg,0.002716064453125,2910393319.46665,190.06741573033707,1145173.4494382022,15693454.056179775,5505630.045534516,67905.4382022472,2910786519.596252,552908437329.1959,393271.57677044225,26892.016853932586,rochas
RT3_34.jpg,0.0023040771484375,3741788131.327516,105.6092715231788,1515471.8410596026,21523644.715231787,2582785.790301019,128067.98675496689,3741854305.0515194,1092781340633.9773,66226.02300095135,34562.17218543046,rochas
RT3_5.jpg,0.001861572265625,4856229555.270757,73.47540983606558,1749227.0655737706,29029481.80327869,12459027.17709249,122357.40983606558,4857049181.171918,1103771322367.3335,1065574.993185842,17358.319672131147,rochas
RT7_33.jpg,0.003082275390625,2403217883.1235337,277.519801980198,1216531.504950495,12372899.564356435,99012.30629472581,93330.21782178218,2403217822.1798487,672902246390.4807,1.3625742868094795,89870.57425742575,folhas
RT7_6.jpg,0.003509521484375,1957956581.338111,393.9173913043478,1083650.104347826,9584547.2,43480.66457980857,74970.36086956522,1957956522.1705735,494914277461.3198,2.1352519363818296,119933.95652173914,folhas
RT7_31.jpg,0.003173828125,2360432750.837121,254.01923076923077,1250488.2692307692,12249996.586538462,144233.02719791874,82509.28365384616,2360432692.670075,610137323504.6873,1.3592136955708283,71018.02403846153,folhas
RT7_13.jpg,0.0031585693359375,2330724698.379034,263.42028985507244,1156664.0966183576,11954665.835748792,96620.84557201088,81464.55555555556,2330724638.1159673,595150354092.9281,1.7657373075135996,69208.23188405797,folhas
RT7_37.jpg,0.00244140625,3235000067.802455,209.11875,1612961.5,17427808.0875,2.993149683441903,113517.30625,3235000000.3922143,875166207690.1517,1.0210775312022817,65630825,folhas
RT7_1.jpg,0.0023040771484375,3497682186.827642,187.76158940397352,1762959.152317881,19115383.36423841,529805.492090551,106979.70198675497,3497682119.6759605,848543461279.4423,1.0952220336733318,50585.2119205298,folhas
RT7_22.jpg,0.0041656494140625,1615787596.1129682,469.9230769230769,971410.8278388279,7777925.831501831,36632.12787729326,63694.35897435898,1615787546.2007315,423125398310619,2.914156088582933,127169.47985347985,folhas
RT7_29.jpg,0.00341796875,2170580412.436289,255.45535714285714,1110391.4017857143,11189212.607142856,223217.03493714173,72087.41517857143,2170580357.639314,528487603244.0875,2.1572878619529994,67744.40625,folhas
RT7_4.jpg,0.00225830078125,3575878446.9452095,189.38513513513513,1795674.0675675676,19572146.405405406,878382.6040590465,112306.20945945945,3575878378.8373723,891121099549.4617,1.0670867970460465,52625.03378378379,folhas
RT7_40.jpg,0.002532958984375,3139638617.644084,201.35542168674698,1526385.0240963856,16983486.14457831,60244.14379149806,104409.75903614458,3139638554.616903,809015741092.5763,1.0118544246461372,60848.69277108434,folhas
RT7_15.jpg,0.003265380859375,2213598191.276211,298.36915887850466,1190387.3551401868,11214397.710280374,46731.223827130554,79864.42523364486,2213598131.2503095,573950109438.3602,1.7549415718514465,79251.51869158879,folhas
RT7_8.jpg,0.003631591796875,1870924428.1402023,405.61344537815125,1059490.12605042,9094360.100840336,294119.7785174474,77176.8025210084,1870924370.1225262,506905899557.8671,1.927838235519758,126984.74789915966,folhas
RT7_24.jpg,0.0039825439453125,1693984727.1660228,453.02298850574715,992628.3908045978,8174978.091954023,38316.408375601175,66596.54789272031,1693984674.7771354,440984727086.86316,2.9331231263417927,125780.13409961686,folhas
RT7_28.jpg,0.0038299560546875,1803705233.0081072,378.40239043824704,1035192.7250996016,8845190.294820717,159364.83287473192,68059.14342629482,1803705179.7281427,463683161791.87134,2.489131998649805,102362.70916334662,folhas
RT7_11.jpg,0.0031890869140625,2376315846.448821,232.7799043062201,1216776.7559808611,12431630.822966507,2.1450219062562246,85193.53110047847,2376315789.818542,635683365290.8544,1.2208057064343798,68183.24880382775,folhas
RT7_21.jpg,0.0035552978515625,2015493618.5006583,295.31330472103,1114517.1673819742,10152365.330472102,2.2535531710955725,75667.92274678111,2015493562.6595397,533492333205.14716,2.0806726715652784,85643.7339055794,folhas
RT7_20.jpg,0.0028533935546875,2643101668.1791587,272.67914438502675,1394881.4438502674,13772642.652406417,2513373.749972109,86635.6577540107,2643262032.767649,644004561829.5817,160429.79756667474,71391.73796791444,folhas
RT7_39.jpg,0.0024566650390625,3228385159.4496284,206.70186335403727,1597647.192546584,17437402.062111802,2.804615093570094,115497.5900621118,3228385093.521393,890963126079.7247,0.8919957299071374,67217.88198757764,folhas
RT7_25.jpg,0.00323486328125,2250330249.0405064,290.00471698113205,1264685.6132075472,11454644.094339622,94341.89386087317,81071.09433962264,2250330189.0945697,583011101151.8579,1.6873581510018454,79569.12264150943,folhas
RT7_32.jpg,0.0036773681640625,1944439887.19877,348.3153526970954,1068375.2282157675,9746601.13692946,165977.64110911946,68267.09128630706,1944439834.500883,480130013742.8663,2.3723261597308163,95848.3153526971,folhas
RT7_7.jpg,0.0036773681640625,1862116239.5222704,392.07053941908714,1006425.7759336099,9091245.468879668,248964.60245011075,83382.88796680498,1862116182.9050817,548439686517.8803,1.6470832687293955,139898.0580912863,folhas
RT7_23.jpg,0.0034942626953125,2037598310.9694784,311.05676855895194,1167308.6812227075,10218541.868995633,2.281070649364898,76839.93013100437,2037598253.7135046,537409142621942,2.1616855161232578,89678.5327510917,folhas
RT7_12.jpg,0.00323486328125,2303443453.8528028,255.54716981132074,1139845.424528302,11902633.349056603,2.22541808590187,87777.9103773585,2303443396.591333,641856432100.4143,1.4144706115182168,79269.22641509434,folhas
RT7_10.jpg,0.0033721923828125,2235475166.931926,228.82805429864254,1010204.0995475113,11638570.235294119,45251.546220950346,82578.94570135747,2235475113.567437,609318839252682,1.9721789534739915,70992.8371040724,folhas
RT7_38.jpg,0.002532958984375,3115301269.938318,207.8734939759036,1547778.7228915663,16764247.168674698,60244.245993031895,103013.93373493975,3115301205.25086,794796704925.2484,1.1562441710571216,60752.81325301205,folhas
RT7_27.jpg,0.003326416015625,2184862444.3475094,283.8761467889908,1264487.7064220184,11113364.43119266,91745.32110758213,78427.24311926606,2184862385.729352,563214969901.9105,1.684092370393005,77560.25229357799,folhas
RT7_17.jpg,0.0028228759765625,2720810873.3728223,233.35675675675677,1407659.7837837837,14367125.405405406,864868.4910023843,92239.29189189189,2720810811.3592954,701127854574.5875,1.5824477790114393,63985.98918918919,folhas
RT7_35.jpg,0.0030670166015625,2389005037.613481,299.9452736318408,1291470.2388059702,12202816.119402984,99504.80368763255,95747.83084577114,2389004975.505651,680462059300.0914,1.3581090786553938,100026.815920398,folhas
RT7_2.jpg,0.0023193359375,3454868489.0914307,197.52631578947367,1798715.6973684211,18797181.19736842,723688.5694393291,104604.75,3454868421.5277767,825420543686.4775,1.2060081089127226,51618.23684210526,folhas
RT7_14.jpg,0.00347900390625,2075657951.188738,293.6798245614035,1026248.1228070175,10500042.5,263160.76291085157,72247.50877192983,2075657895.267223,518774444230.7705,2.3410644737586135,73907.3947368421,folhas
RT7_30.jpg,0.003997802734375,1761908446.7432446,360.1679389312977,944169.3282442748,8739834.351145038,229010.41764091706,61939.423664122136,1761908397.499098,428442837088.70166,2.9692673099869906,98694.8282442748,folhas
RT7_5.jpg,0.00384521484375,1777341324.2741861,380.75,925939.8015873015,8662975.547619049,1.9373067617243849,75897.35714285714,1777341270.1901886,498925373889.0933,1.844408779184696,128802.39682539682,folhas
RT7_16.jpg,0.0035858154296875,1965361758.6237657,345.6255319148936,1054477.2170212767,9778114.263829786,85108.92410682888,69771.98723404255,1965361702.6097274,490358822751.3918,2.4571873352155174,86936.0425531915,folhas
RT7_3.jpg,0.00225830078125,3597364932.5398498,176.70945945945945,1798200.9594594594,19784126.364864863,743247.146623573,114767.5472972973,3597364865.286415,915218464655.9414,0.9065769374735024,51005.5472972973,folhas
RT7_9.jpg,0.0031280517578125,2428585423.7811427,225.49756097560976,1167454.4390243902,12729529.268292682,2.4874289535469947,82835.99024390244,2428585366.2611856,619408454581.0356,1.3378069879858183,63860.039024390244,folhas
RT7_36.jpg,0.003143310546875,2302718508.633649,320.4466019417476,1281169.145631068,11662426.970873786,48546.03005536571,88826.27669902913,2302718446.99237,623553659103.1991,1.4805406088264794,101269.67475728155,folhas
RT7_34.jpg,0.0031280517578125,2318097623.677481,311.9463414634146,1290621.0536585366,11766190.312195122,48782.89159400222,87372.5512195122,2318097561.387945,618385530130.9674,1.5350176593653388,94457.13170731708,folhas
RT7_18.jpg,0.0029144287109375,2568534094.978405,282.4607329842932,1388248.5235602094,13317335.738219894,1570685.1175997397,85393.9895287958,2568534032.1457305,632172843465.6356,2.08392486756256,73312.9057591623,folhas
RT7_19.jpg,0.0034637451171875,2220484631.972568,219.07488986784142,1146228.731277533,11728908.017621145,1321589.047763773,78237.02202643172,2220572687.6622157,588468956998.1173,88107.02692552665,81418.83700440529,folhas
RT7_26.jpg,0.0036163330078125,1918987397.8705313,404.0295358649789,1099156.8016877638,9426914.41350211,168778.74293825417,73911.89873417722,1918987342.222167,506015036531911,2.517524120148555,110568.70464135021,folhas
RT21_15.jpg,0.0028839111328125,2910158775.350068,138.31746031746033,1120747.544973545,16365786.21164021,3.063608435345237,83324.25925925926,2910158730.6031184,713377628862.8212,1.3633851133615948,28972.973544973545,capim
RT21_38.jpg,0.0018463134765625,4831322366.548866,90.01652892561984,2149492.2809917354,28560232.611570247,2.7451926837580802,156355.38842975206,4831322314.316035,1400672328658992,0.4520688451916617,25143.00826446281,capim
RT21_32.jpg,0.0029144287109375,2867644023.5592837,167.7696335078534,1375260.827225131,16057981.382198952,1.7868309948935936,94619.56020942409,2867643979.302775,799157812591.3657,0.8325376443425493,46487.73821989529,capim
RT21_6.jpg,0.0024261474609375,3607798785.54445,107.86792452830188,1420862.4025157234,20976456.327044025,2.6177193096174722,114267.09433962264,3607798742.4272256,1011922338063.2117,0.6768782099942372,27954.11320754717,capim
RT21_5.jpg,0.001983642578125,4554000043.400665,78.22307692307692,1622123.1076923078,27192799.615384616,3.705537739830367,139451.05384615384,4554000000.305124,1267880934329.4377,0.5248180126924099,20538.915384615386,capim
RT21_22.jpg,0.0024261474609375,3609308219.7272873,103.9748427672956,1499918.5157232704,20997087.34591195,2.4105810900151097,114278.96226415095,3609308176.360973,1007628250420.3258,0.5772234636131315,28471.528301886792,capim
RT21_9.jpg,0.00177001953125,5156982803.747229,69.5,1849534.5,31075536.827586208,3.7499306492826334,157115.85344827586,5156982758.923338,1443772425481.75,0.46272227768657553,17931.956896551725,capim
RT21_31.jpg,0.002593994140625,3225647110.178928,142.04117647058823,1251372.5764705883,18105787.364705883,3.2331306342025816,92726.40588235293,3225647059.314581,796780599053.1201,1.400704887970256,28044.217647058824,capim
RT21_12.jpg,0.0021209716796875,4171079184.056938,94.02877697841727,1549767.237410072,24476924.661870502,3.415678011230085,122288.36690647482,4171079137.0662,1095190874430.64,0.7386820776104703,22338.877697841726,capim
RT21_28.jpg,0.0027923583984375,2947213164.123504,175.39344262295083,1328828.6666666667,16309395.420765027,1.993772212003726,98753.67213114754,2947213115.056126,826324985089.8955,0.9754783904177382,47189.69945355191,capim
RT21_27.jpg,0.0023040771484375,3675165617.502079,145.31788079470198,1755658.1059602648,20814778.29139073,2.2418002270314776,120320.29139072848,3675165563.2075896,1027610808995.2958,0.7366211290441728,40326.08609271523,capim
RT21_14.jpg,0.0025634765625,3390178614.622248,107.1547619047619,1306005.2261904762,19602473.773809522,2.885198154177935,100131.49404761905,3390178571.7654333,880660426876.8936,0.8073871774604487,26078.589285714286,capim
RT21_26.jpg,0.002349853515625,3571363692.2774086,154.5974025974026,1748291.12987013,20090668.051948052,2.1875281699437,117440.54545454546,3571363636.665348,996541508060.9369,0.8345516780323775,39853.51298701299,capim
RT21_2.jpg,0.0018157958984375,4972184922.108263,81.47058823529412,1879215.361344538,29682400.23529412,3.4145673370772873,154490.8487394958,4972184874.271692,1406770264496.3464,0.5466187818898967,21510.991596638654,capim
RT21_20.jpg,0.002044677734375,4415149296.62032,72.67164179104478,1520294.6417910447,26355955.641791046,4.479631837248908,121851.20895522388,4415149254.167573,1110512696330.3203,0.7932494178580067,16304.544776119403,capim
RT21_39.jpg,0.0017242431640625,5211858460.157783,87.02654867256638,2027580.6371681415,30997633.85840708,3.5627934607891203,159490.38053097346,5211858407.42738,1443222403078.8196,0.5679062096463376,22617.256637168142,capim
RT21_10.jpg,0.001922607421875,4675396872.793167,80.04761904761905,1659755.619047619,27812089.301587302,5.336569539740131,118192.12698412698,4675396825.941149,1076358581037.1709,1.0091111778058282,15451.753968253968,capim
RT21_23.jpg,0.0025634765625,3323750046.8650455,138.8452380952381,1502989.9404761905,18903019.035714287,2.07732712712665,110078875,3323750000.2632394,947383405258.8291,0.7446133361847223,38671.041666666664,capim
RT21_19.jpg,0.002166748046875,4105140889.8390074,87.64788732394366,1491305.5352112676,24198918.690140843,3.343723219581824,124610.47887323944,4105140845.408731,1118188039359238,0.6499182654433628,22684.415492957745,capim
RT21_4.jpg,0.0022125244140625,4039724180.208549,82.33103448275862,1457865.7793103447,23908180.110344827,3.3255745061606587,123047.8,4039724138.256827,1106705734959.8767,0.5995242995944613,22716.310344827587,capim
