name,img_avg,img_std,img_kur,img_med,hist_0_64,hist_0_64_avg,hist_0_64_std,hist_0_64_kur,hist_0_64_med,hist_64_128,hist_64_128_avg,hist_64_128_std,hist_64_128_kur,hist_64_128_median,hist_128_192,hist_128_192_avg,hist_128_192_std,hist_128_192_kur,hist_128_192_median,hist_192_256,hist_192_256_avg,hist_192_256_std,hist_192_256_kur,hist_192_256_median,class
RT19_32.jpg,133.41783142089844,33.43025647674892,4.367344672302215,138.0,2638,37.26004548900682,16.813275638383928,1.7887694801302108,36,21494,106.67991067274588,15.742776313865882,2.7559697549849163,110,40993,152.98933964335373,15.65076941464832,2.1573374943673937,151,411,196.8588807785888,5.679190745588314,9.546336877976072,195,madeira
RT19_36.jpg,133.6116943359375,34.057499075333766,5.013218761026748,141.0,3947,37.985051938180895,14.299030392417968,2.1320738615710266,38,16928,108.41688327032136,16.03621222374099,3.0580167421903046,113.0,44400,151.33826576576575,14.20829321179462,2.327000542175897,150.0,261,198.272030651341,6.290311788699895,10.033343597972426,197,madeira
RT19_29.jpg,135.3748321533203,32.223058894243536,5.862518875475818,139.0,3176,36.200566750629726,15.839025252159233,2.0767980242071515,36.0,17471,111.7118081392021,14.312078858718838,4.3999911534753275,116,44637,151.34446759414834,15.19040035607024,2.2050215248574005,150,252,197.11111111111111,5.438862990830293,7.207844080185522,195.0,madeira
RT19_26.jpg,135.78086853027344,30.311642437311644,4.828236075393031,140.0,2563,45.5673039406945,13.539359745663557,3.4193503828996246,49,18196,109.57485161573972,15.744401556893074,3.4481733074556833,114.0,44274,151.0654108506121,14.695137585143014,2.413125832578321,150,503,198.11530815109344,6.303940481326325,7.206023697063976,196,madeira
RT19_7.jpg,137.4680633544922,30.7750435575151,5.014580462042582,142.0,2012,40.511928429423456,17.73562288457271,1.7962675138223125,46.0,17987,108.37176849947184,16.157172027986597,3.0076485837261764,113,45175,152.90091864969563,15.30672115112077,2.1511952123528086,152,362,196.17403314917127,4.681559247200411,8.304556353038265,195,madeira
RT19_11.jpg,138.03599548339844,30.037902377813783,6.114069893273175,143.0,2449,39.52674561045325,15.452812662555251,2.361801404063409,41,15182,110.3026610459755,15.29652945878743,3.6732411336338324,115,47544,151.5159641595154,14.23457842136919,2.4314930076434953,150.0,361,197.32963988919667,5.2561532335353744,4.92268962842561,196,madeira
RT19_8.jpg,141.43052673339844,28.726859137823777,5.879444618313073,148.0,2215,46.285778781038374,11.789176784852309,3.6486522639842334,48,12397,109.10365410986529,16.751697752136987,3.1070748753091744,115,50670,153.21403197158082,13.637055671953718,2.3162723856230647,153,254,198.248031496063,6.403856920751327,7.4207586945917665,196,madeira
RT19_18.jpg,137.1877899169922,31.694285707977116,4.854058929610526,142.0,2018,37.137264618434095,16.86801659906879,1.711957517510711,35,18389,107.38370765131329,15.857908872535821,2.823511873229365,111,44739,153.42966986298308,15.602464136333468,2.1375911329036597,152,390,196.9923076923077,5.284934430617886,5.360574457043995,195,madeira
RT19_12.jpg,136.21791076660156,29.92251559095608,4.332969219267508,141.0,2040,47.002450980392155,13.197243380051438,3.8166228490988514,50.0,19500,108.63446153846154,15.709094569052708,3.2277135740252705,113.0,43462,152.01546178270672,14.776890557590786,2.3762242061996863,151,534,198.54681647940075,6.918763349143687,10.120502769665206,197,madeira
RT19_23.jpg,136.20401000976562,29.03161823766975,5.780456451180556,141.0,2386,42.35498742665549,14.527849719182592,2.63011227847842,44,16796,110.29876160990712,15.337180469301625,3.6406913166913006,115.0,46192,150.2543514028403,13.761533567848831,2.394080528613441,149.0,162,198.02469135802468,7.469981846439523,6.8804040391471,195,madeira
RT19_35.jpg,131.89483642578125,34.484024188030006,4.0888662095132995,137.0,3617,40.75228089576998,15.066115754857682,2.382251274947481,43,21412,106.99883243041285,15.72898324921247,2.9276092171650747,111.0,40181,152.84087006296508,15.371356782585462,2.142853344887485,152,326,196.62883435582822,4.504387248366511,6.24129458965951,195,madeira
RT19_3.jpg,130.7819061279297,28.74629416656851,4.909564814463648,134.0,2678,44.88461538461539,12.624388143616642,3.0579826354255744,46,22978,110.57202541561493,14.63350310884642,3.959557777739536,115,39753,148.0388901466556,13.519359824127278,2.651168204614391,146,127,196.91338582677164,5.606152547130899,5.423500029818358,195,madeira
RT19_1.jpg,134.07044982910156,30.890707483867423,4.782950366195827,138.0,2673,42.283202394313506,14.004739036816568,2.46101154797923,44,19819,109.16832332610122,15.290678460553561,3.29770422544721,113,42748,150.9216103677365,14.719841673410532,2.29400986775966,150.0,296,196.6689189189189,5.062843728964194,8.830232774676931,195.0,madeira
RT19_37.jpg,133.8654022216797,29.65747589476833,5.603764960423178,138.0,2774,41.50252343186734,14.211039860816312,2.6007060376540467,43,19120,110.99827405857741,14.325749577214271,4.237984152614394,115.0,43497,149.59222475113225,13.667053633853444,2.448139500638538,148,145,198.44827586206895,7.612974154620997,10.491581435881224,196,madeira
RT19_40.jpg,134.59475708007812,29.671033140962386,5.305471813870798,139.0,2737,44.41359152356595,13.501648892091207,2.819951231730156,47,17819,110.15954879622875,15.653937615420753,3.5848945754099506,115,44614,149.36497511991752,13.965483281636466,2.6797456453654673,148,366,198.19672131147541,6.841820647217766,8.320265607887402,196,madeira
RT19_17.jpg,134.28036499023438,29.546890387529984,5.691569929075689,139.0,2792,42.00644699140401,14.104334112516266,2.468577076055087,44.0,17949,110.56053262020168,15.150760614869029,3.8680686257233012,115,44672,149.4062723853868,13.352924320495303,2.4853486767302386,148.0,123,196.65040650406505,5.061885445131041,6.849068726055749,195,madeira
RT19_14.jpg,139.28651428222656,29.140957059931228,4.913023838932229,144.0,1770,45.51977401129943,14.375993743213737,3.4226179324504318,49,16572,108.9768887279749,15.616983656511108,3.2954399209353875,113.0,46743,153.01161671266286,14.655940785881743,2.2871544253346077,153,451,198.5011086474501,8.392688543630793,17.515768416792053,196,madeira
RT19_33.jpg,131.843505859375,32.08314829641342,4.393356755296381,137.0,2824,40.90049575070822,15.525110661005563,2.270106022599807,43.0,22029,107.41926551364111,15.54743099302467,2.984459882481829,111,40488,151.16118356056114,14.915356406945667,2.237998570988287,149.0,195,197.12820512820514,6.112263687079113,17.702901521232096,195,madeira
RT19_19.jpg,135.97210693359375,30.76670262239741,5.311164101451642,141.0,2240,38.61116071428572,17.21729244078686,1.8561756128315234,41.0,18159,108.32793656038328,16.0680897425149,3.0468857782343517,113,44941,151.73300549609488,14.690742669493941,2.239428181997993,151,196,196.01530612244898,4.212894785051133,5.4135921184490385,195.0,madeira
